-50.095773892,-0.13225676899985
-50.038441536,-0.15455494599998
-50.008127408,-0.15300872199994
-49.794545051,-0.19882577899985
-49.65347246,-0.24114348799986
-49.519846158,-0.23560963299992
-49.481312629,-0.2258440079999
-49.459584114,-0.22340260199987
-49.449330207,-0.22470468499986
-49.425160286,-0.23040129999984
-49.417958137,-0.23455169099997
-49.398508267,-0.25351327899998
-49.387318489,-0.25758228999994
-49.386830207,-0.25156015399993
-49.398101366,-0.23650481599984
-49.408436653,-0.21746184699992
-49.405018684,-0.19931405999994
-49.386830207,-0.1847470029999
-49.326486783,-0.15455494599998
-49.318267382,-0.16008879999991
-49.312855598,-0.16008879999991
-49.307240364,-0.15732187299986
-49.298573371,-0.15455494599998
-49.283680793,-0.15520598799985
-49.27464759,-0.15447356599982
-49.261626757,-0.14902109199987
-49.236439582,-0.14771900799988
-49.215402799,-0.14120859199988
-49.206044075,-0.14031340899997
-49.194813606,-0.14153411299991
-49.181711392,-0.14934661299989
-49.168202278,-0.15455494599998
-49.157622851,-0.15406666499999
-49.144764778,-0.15129973799994
-49.131581184,-0.15203215899987
-49.120350715,-0.16204192499987
-49.091379361,-0.15390390399993
-49.025624153,-0.16008879999991
-49.010606911,-0.15988887699997
-48.992718632,-0.1718483869999
-48.979604558,-0.18619132899985
-48.960501307,-0.18263655399998
-48.947359497,-0.17310486699986
-48.927048844,-0.15880858299994
-48.893611928,-0.15288571999989
-48.880489355,-0.1636471459999
-48.881710726,-0.19110408299983
-48.892471072,-0.20541641999991
-48.891957161,-0.21591562299989
-48.859730598,-0.20924244599993
-48.816517707,-0.20761484199991
-48.702015754,-0.23723723799986
-48.684234179,-0.23650481599984
-48.646311002,-0.2262509089999
-48.623524543,-0.22340260199987
-48.601429817,-0.22616952899992
-48.544422981,-0.24407317499988
-48.427235481,-0.25994231599991
-48.400990364,-0.27125416499989
-48.393544075,-0.27125416499989
-48.384388801,-0.28142669099992
-48.375559049,-0.2885067689999
-48.368885871,-0.2979468729999
-48.366281705,-0.31536223799996
-48.369781054,-0.36060963299981
-48.373117642,-0.37371184699988
-48.378895637,-0.38404713299997
-48.388417121,-0.3956031229999
-48.39972897,-0.4047177059999
-48.410633918,-0.40846119599993
-48.420643684,-0.41497161299983
-48.431507942,-0.44719817499995
-48.454701301,-0.48560963299988
-48.461577929,-0.51555754999986
-48.462513801,-0.57610442499993
-48.465321418,-0.59042734199991
-48.482899543,-0.62761809699982
-48.484364387,-0.65357838299981
-48.487172004,-0.66472747199984
-48.496571418,-0.67603932099999
-48.485829231,-0.6847470029999
-48.488026496,-0.70183684699984
-48.494455533,-0.72283294099996
-48.496571418,-0.74374765399985
-48.517689582,-0.73479583099991
-48.537505663,-0.71892669099988
-48.572336392,-0.68157317499984
-48.560861783,-0.71396249799993
-48.537912564,-0.7448055969999
-48.523548957,-0.77337004999997
-48.537505663,-0.79892343499988
-48.526234504,-0.82024504999993
-48.523426887,-0.8463680969999
-48.527658658,-0.87265390399999
-48.537505663,-0.89446379999987
-48.560129361,-0.91432057099986
-48.612945116,-0.93287525799987
-48.633168098,-0.9491512999999
-48.627674934,-0.95875416499989
-48.630726692,-0.96892669099984
-48.647450325,-0.9906552059999
-48.65754147,-0.99920012799991
-48.664784309,-1.0012346329999
-48.66510983,-1.0031063779998
-48.654286262,-1.0111630189999
-48.645334439,-1.0118954409999
-48.635853645,-1.0083960919999
-48.628773567,-1.0096981749999
-48.626942512,-1.0248348939999
-48.630686002,-1.0290666649999
-48.654286262,-1.0453427059998
-48.654286262,-1.052829685
-48.628285286,-1.047784113
-48.628773567,-1.0631649719999
-48.642811653,-1.083591404
-48.65733802,-1.0936825499999
-48.672434049,-1.101169529
-48.717681444,-1.1340471329998
-48.739898241,-1.1415341129999
-48.758290168,-1.1506486959999
-48.796131965,-1.1920712219999
-48.818714973,-1.2028947899999
-48.849598762,-1.1980119769998
-48.875884569,-1.181247654
-48.897694465,-1.1581356749998
-48.914947069,-1.1346981749999
-48.921131965,-1.1415341129999
-48.91128496,-1.1612281229999
-48.894846158,-1.181247654
-48.875314908,-1.1967098939998
-48.856312629,-1.2028947899999
-48.842030403,-1.213311456
-48.83714759,-1.2339820289999
-48.844553189,-1.2492815079999
-48.867176887,-1.243910415
-48.867176887,-1.2513973939999
-48.853871223,-1.2543270809999
-48.824818489,-1.2546526019998
-48.811879036,-1.2575822899999
-48.796254036,-1.2684872379999
-48.793080207,-1.279717706
-48.802357551,-1.3397762999999
-48.8329972,-1.4157854149999
-48.839222786,-1.4157854149999
-48.858387825,-1.3991838519999
-48.942209439,-1.2958309879999
-48.963775194,-1.2829729149999
-48.990061002,-1.292413019
-48.957386848,-1.2955054669999
-48.946034309,-1.3090145809999
-48.954986132,-1.3241512999999
-48.983265754,-1.3326962219999
-48.983265754,-1.3401018209999
-48.977202929,-1.3472632789999
-48.976633267,-1.3561337219999
-48.980946418,-1.3656552059999
-48.990061002,-1.3742815079999
-48.976918098,-1.3690731749998
-48.953114387,-1.3503557269999
-48.945057746,-1.3463680969999
-48.934966601,-1.3514950499999
-48.929839648,-1.3635393209999
-48.926340299,-1.3775367169999
-48.921131965,-1.3878720029999
-48.898833788,-1.3936499979998
-48.897572395,-1.3947079409999
-48.892404752,-1.3980445289999
-48.887196418,-1.4126929669999
-48.88390052,-1.4157854149999
-48.874012825,-1.4193661439999
-48.839222786,-1.4425595029998
-48.839222786,-1.4499651019998
-48.855376757,-1.4535458309999
-48.871937629,-1.4589169249998
-48.887562629,-1.4667294249998
-48.901275194,-1.4767391909999
-48.904611783,-1.4834937479998
-48.906890429,-1.4927710919999
-48.910633918,-1.5010718729999
-48.918080207,-1.504571222
-48.935292121,-1.4933407529999
-48.944447395,-1.4909807269998
-48.948475715,-1.5011532529999
-48.956166145,-1.5087216129999
-48.97386634,-1.5140927059999
-49.024891731,-1.5215796849999
-49.036529101,-1.5282528629999
-49.04808509,-1.5332984349999
-49.065785286,-1.5319149719998
-49.072173632,-1.5269507789999
-49.072417773,-1.520114842
-49.073475715,-1.5139299459999
-49.082508918,-1.5114071589999
-49.0908097,-1.5111630189999
-49.096913215,-1.5101864559999
-49.101877408,-1.5079891909999
-49.10676022,-1.504571222
-49.112782356,-1.4952938779999
-49.124989387,-1.4633114559999
-49.127268033,-1.4530575499999
-49.14952552,-1.409274998
-49.151437955,-1.4016252579999
-49.181874153,-1.4016252579999
-49.187245246,-1.3976376279999
-49.191517707,-1.391289972
-49.197743293,-1.3883602839999
-49.209095832,-1.3947079409999
-49.191639778,-1.408623956
-49.184396939,-1.4293759089999
-49.184396939,-1.4533830709999
-49.20409095,-1.5290666649999
-49.201527473,-1.5531552059999
-49.181874153,-1.5660946589998
-49.191639778,-1.571954034
-49.195464648,-1.5735002579998
-49.19644121,-1.5687802059999
-49.197621223,-1.5660132789998
-49.202992317,-1.5598283829999
-49.207915819,-1.5655249979999
-49.213449674,-1.5691057269999
-49.220285611,-1.571547133
-49.229603645,-1.5735002579998
-49.222035286,-1.5832658829999
-49.211537239,-1.5842424459999
-49.201568163,-1.586602472
-49.195464648,-1.6008440079999
-49.188954231,-1.5935197899999
-49.182972786,-1.5901018209999
-49.168202278,-1.586602472
-49.187733528,-1.6075985659998
-49.222767707,-1.62118906
-49.256255663,-1.6200497379998
-49.274572067,-1.6215932219999
-49.293729209,-1.6175310589999
-49.313877876,-1.6043936399999
-49.33200331,-1.5882344029999
-49.353179491,-1.5735002579998
-49.389027473,-1.53883229
-49.394113736,-1.5289039039999
-49.391468879,-1.5147437479999
-49.386463996,-1.5038387999999
-49.383534309,-1.4942359349999
-49.387318489,-1.4841447899999
-49.393544075,-1.4961890599999
-49.40652226,-1.5175157459999
-49.414631141,-1.5417023509999
-49.409622436,-1.5638970149999
-49.37536515,-1.5861423339999
-49.354233191,-1.6144079029999
-49.358305718,-1.6375866799999
-49.372438843,-1.646635347
-49.40671415,-1.6375033289999
-49.424862202,-1.6324304209999
-49.443024508,-1.6354224899999
-49.468228276,-1.6232775909998
-49.48333211,-1.6020737159998
-49.484527148,-1.5680477839999
-49.490305142,-1.5560848939999
-49.496571418,-1.4977352839999
-49.5048722,-1.5013973939999
-49.513254361,-1.5023739559999
-49.521962043,-1.5011532529999
-49.531320767,-1.4977352839999
-49.524891731,-1.505629165
-49.515736457,-1.5133602839998
-49.507557746,-1.522637628
-49.503977017,-1.5353329409999
-49.503977017,-1.586602472
-49.509266731,-1.5824520809998
-49.513986783,-1.5816382789999
-49.518788215,-1.5817196589999
-49.52440345,-1.5803361959999
-49.513905403,-1.5922177059999
-49.514068163,-1.6080868469999
-49.521962043,-1.6221656229999
-49.534413215,-1.6281063779999
-49.551258918,-1.6330705709999
-49.556548632,-1.6454403629999
-49.553456184,-1.6609026019999
-49.544911262,-1.6759579409999
-49.559193489,-1.6759579409999
-49.559193489,-1.6827938779999
-49.545399543,-1.6867001279998
-49.54426022,-1.6983374979999
-49.5517472,-1.7208798159999
-49.558705207,-1.7242164039999
-49.603260871,-1.717461847
-49.623605924,-1.7248674459999
-49.654164192,-1.7600236959999
-49.66905677,-1.7721493469999
-49.688343879,-1.7693010399999
-49.705922004,-1.7505835919998
-49.718739387,-1.7228329409999
-49.72752845,-1.6776669249999
-49.745350715,-1.652764581
-49.75104733,-1.6417782529999
-49.750111457,-1.6249325499999
-49.739979621,-1.5951473939999
-49.744211392,-1.5803361959999
-49.748036262,-1.5979143209999
-49.761138476,-1.6300595029998
-49.764027473,-1.6451962219998
-49.759755012,-1.6693661439998
-49.729888476,-1.7305640599999
-49.728505012,-1.7417945289999
-49.729644335,-1.7526180969999
-49.732655403,-1.7628720029999
-49.736724413,-1.7721493469999
-49.743763801,-1.7800432269999
-49.776437955,-1.8072242169999
-49.800282356,-1.8173153629999
-49.809071418,-1.8192684879998
-49.823557095,-1.8165829409999
-49.83307858,-1.8098283829998
-49.841664192,-1.8012020809998
-49.853423632,-1.7926571589999
-49.863392707,-1.7894833309998
-49.884388801,-1.7882626279999
-49.894398567,-1.7858212219999
-49.905995246,-1.7780901019999
-49.91535397,-1.7691382789998
-49.925404426,-1.7616512999999
-49.948109504,-1.7562802059999
-49.968129036,-1.7470028629999
-49.980051236,-1.7448055969999
-50.002308723,-1.7455380189999
-50.007394986,-1.7414690079999
-50.02847246,-1.7204729149999
-50.03233802,-1.7155901019999
-50.03233802,-1.7097307269999
-50.025949674,-1.6607398419999
-50.028187629,-1.6554501279999
-50.050282356,-1.6574032529999
-50.054798957,-1.6647274719999
-50.05199134,-1.6793759089999
-50.05207272,-1.7038713519999
-50.05988522,-1.717868748
-50.08706621,-1.7391903629999
-50.093006965,-1.748223566
-50.155018684,-1.7789852839999
-50.170033332,-1.7704403629998
-50.177723762,-1.7589657529999
-50.187001106,-1.749118748
-50.224517382,-1.7390276019998
-50.233794726,-1.7243791649999
-50.237172004,-1.7053361959999
-50.234608528,-1.6339657529999
-50.237660286,-1.6212704409999
-50.248361783,-1.6154110659999
-50.261870898,-1.6141903629999
-50.273589648,-1.6105282529999
-50.27855384,-1.5974260399999
-50.276234504,-1.5884742169999
-50.270415819,-1.5858700499999
-50.263661262,-1.584893488
-50.258168098,-1.5803361959999
-50.249623176,-1.5630835919999
-50.249908007,-1.5593401019999
-50.253814257,-1.5433895809999
-50.262196418,-1.5271135399999
-50.264963345,-1.5182430969999
-50.264475064,-1.5109188779999
-50.259429491,-1.4933407529999
-50.258168098,-1.4841447899999
-50.275949674,-1.4970028629998
-50.276844856,-1.5145809879998
-50.26301022,-1.5507137999999
-50.260080533,-1.5526669249999
-50.257883267,-1.5548641909998
-50.258168098,-1.5598283829999
-50.261097786,-1.5648739559999
-50.264719205,-1.5648739559999
-50.268422004,-1.5640601539999
-50.271799283,-1.5660946589998
-50.27855384,-1.5744768209999
-50.285227017,-1.5807430969998
-50.29027259,-1.5873348939998
-50.292225715,-1.5974260399999
-50.281239387,-1.6130510399999
-50.259266731,-1.6270484349999
-50.242583788,-1.6415341129999
-50.247629361,-1.6588680969999
-50.25499427,-1.6752255189999
-50.260243293,-1.7252743469999
