-60.190946615,5.2399396770002
-60.176554728,5.2271497600002
-60.131725424,5.2434019980001
-60.123017945,5.2318523160002
-60.091236939,5.1582392380002
-60.088703915,5.1553938070001
-60.075734009,5.1408242800001
-60.055115113,5.1250888060002
-60.011009278,5.1000257370002
-59.983104005,5.0859439090001
-59.981502035,5.0574185180002
-59.999278728,4.9968795780001
-60.000208903,4.9583289600002
-60.003593709,4.9398287960001
-60.011009278,4.9217162070002
-60.017959758,4.8922348020002
-60.020466065,4.8322901410001
-60.034522055,4.7877967330001
-60.030077881,4.7443626910001
-60.032454997,4.7254232790001
-60.038475302,4.7080083210001
-60.047053589,4.6917560840001
-60.075630656,4.6502857470002
-60.080669109,4.6383226520001
-60.083201254,4.6270830280002
-60.084286459,4.6169286100001
-60.087697103,4.6075234990001
-60.097076375,4.5985576380001
-60.106145589,4.5953536990001
-60.126221884,4.5949919640001
-60.134826009,4.5935450240001
-60.161542725,4.5652005000001
-60.164850017,4.5462094120001
-60.159992432,4.5277867630002
-60.148778646,4.5130073040002
-60.132862305,4.5048682660001
-60.120925049,4.5023619590001
-60.112010864,4.5021552530001
-60.106197266,4.5065994270001
-60.103845988,4.5179940800001
-60.098600831,4.5260039270002
-60.087774618,4.5255388390002
-60.076870891,4.5199577850001
-60.071548218,4.5125422160001
-60.066251384,4.4943262740002
-60.055606039,4.4915874220001
-60.040180624,4.4959282430001
-60.020698609,4.4988738000001
-59.996979126,4.4907606000001
-59.984550945,4.4887968950002
-59.978892375,4.4954114790001
-59.974551555,4.5037055460001
-59.964681357,4.5064960740001
-59.953131674,4.5058759560001
-59.943313152,4.5039122520002
-59.934295614,4.4982536830001
-59.919929565,4.4792109170001
-59.914555217,4.4743533330002
-59.905279297,4.4752835090001
-59.88582312,4.4847402960001
-59.87292985,4.4846886200002
-59.868847412,4.4809162400001
-59.871689616,4.4682296750002
-59.867633016,4.4619768270001
-59.86324052,4.4606590780001
-59.85236263,4.4607624310002
-59.847634237,4.4602456670001
-59.826240194,4.4546129360001
-59.817687745,4.4568350220001
-59.809626221,4.4657492070001
-59.796267863,4.4482050580002
-59.737951009,4.4155713910002
-59.729915324,4.4075357060002
-59.722344727,4.3977171840001
-59.713508057,4.3893714400002
-59.701958375,4.3856507370001
-59.690460368,4.3844621790001
-59.686739665,4.3811807250001
-59.687115058,4.3714655590001
-59.687385621,4.3644633990001
-59.693612631,4.3406922400001
-59.72779659,4.3052938840002
-59.738467774,4.2865870160001
-59.736684936,4.2820911670002
-59.726556356,4.2706965130001
-59.724489299,4.2640560910001
-59.726608033,4.2576998910002
-59.735522217,4.2458401490002
-59.737951009,4.2400007120001
-59.740534831,4.2223273720001
-59.740431478,4.2136457320001
-59.738467774,4.2027678420002
-59.726737223,4.1764645390001
-59.710329957,4.1644497680002
-59.667361003,4.1505746460001
-59.646173666,4.1340381870001
-59.648990031,4.1198013300001
-59.660100464,4.1031873570002
-59.663252727,4.0797262580001
-59.653692587,4.0641974890002
-59.619818685,4.0327265430002
-59.605736858,4.0071467080001
-59.599716553,4.0022632850002
-59.595375733,3.9963721720002
-59.596280071,3.9706373090001
-59.590001384,3.9667099000001
-59.580389567,3.9671233110001
-59.548686077,3.9619298300001
-59.536826335,3.9576923620001
-59.529591634,3.9494499710001
-59.527653769,3.9395280970001
-59.5292299,3.9319058230002
-59.534707601,3.9270999150002
-59.5445778,3.9257046510001
-59.563155478,3.9181857300001
-59.581784831,3.8991946410002
-59.596331747,3.8758885700001
-59.60250708,3.8556830850002
-59.599716553,3.8331263220001
-59.595401571,3.8165381880001
-59.59860551,3.8024046830002
-59.618294231,3.7871859740001
-59.659118612,3.7689183550001
-59.671805176,3.7562317920001
-59.68015092,3.7311170450001
-59.680771037,3.7191539510002
-59.679556641,3.7103431200002
-59.680125082,3.7016873170001
-59.686222901,3.6902151490001
-59.695059571,3.6830579630001
-59.717642172,3.6732136030002
-59.755546835,3.6381253050001
-59.837660685,3.6092898570001
-59.862878784,3.5817204790001
-59.863033814,3.5523682660001
-59.847634237,3.5304574590001
-59.829547486,3.5097610480002
-59.821356771,3.4843879190001
-59.838539185,3.4430209350001
-59.841355551,3.4253992720001
-59.824043946,3.4316779590002
-59.828488119,3.3834121710001
-59.827092855,3.3766942340001
-59.820995036,3.3634909060001
-59.821770183,3.3565921020001
-59.826808635,3.3519412230001
-59.8336816,3.3502875780001
-59.839986125,3.3498741660001
-59.843190064,3.3490215050001
-59.853732056,3.3153801480001
-59.879621949,3.2725662230001
-59.884014445,3.2625409950001
-59.897631186,3.2173757940001
-59.904245768,3.2082290650001
-59.911506307,3.2018728640001
-59.91667395,3.1941730760001
-59.916854818,3.1811506150001
-59.913935099,3.1746393850001
-59.905434327,3.1652342740001
-59.90321224,3.1586713670002
-59.905718547,3.154795634
-59.918379273,3.1528319290001
-59.921557373,3.1500930790001
-59.920187948,3.1439952600001
-59.912694865,3.1334015910001
-59.91160966,3.1264252730001
-59.914865275,3.1199657190001
-59.920756389,3.1167617800001
-59.927370972,3.114332988
-59.932667807,3.1100438440001
-59.959384521,3.0664806110001
-59.969228882,3.0427094530001
-59.973983114,3.0176463820002
-59.97041744,2.9604405720001
-59.972975423,2.9393049110002
-59.993723511,2.8572944140002
-60.000079712,2.6940485640001
-59.996462362,2.6747732550001
-59.965043091,2.613433329
-59.965327312,2.6080589810002
-59.970262411,2.595759989
-59.970985881,2.5925560510002
-59.966024944,2.5886803180001
-59.953131674,2.5839260860001
-59.949023397,2.579843648
-59.940729329,2.5629971310001
-59.939230714,2.5554523720001
-59.939514933,2.542998352
-59.935845907,2.523878072
-59.906777914,2.4587657670001
-59.905072592,2.4478620410001
-59.904039063,2.4262096150002
-59.901816977,2.4156159470001
-59.901506917,2.4045055130001
-59.911816366,2.387814026
-59.913444174,2.3787189740002
-59.903134725,2.3595986940002
-59.884066122,2.3460077920001
